"CUSTOMER_FSK","PRODUCT_FSK","INVOICE_YEARMONTH","GROSS_SALES","UNITS"
3407068265,57943045,"2021/04/01 00:00:00",36,2
8065087371,57943045,"2021/04/01 00:00:00",36,2
8237257080,57943045,"2021/05/01 00:00:00",36,2
8031907756,57943045,"2021/09/01 00:00:00",36,2
7083326815,57943045,"2021/03/01 00:00:00",36,2
7168246757,57943045,"2021/04/01 00:00:00",36,2
8056445480,57943045,"2021/06/01 00:00:00",36,2
6886229993,57943045,"2021/09/01 00:00:00",36,2
6180614485,57943045,"2021/02/01 00:00:00",36,2
8101440867,57943045,"2021/11/01 00:00:00",36,2
8248025687,57943045,"2021/02/01 00:00:00",36,2
8271146509,57943045,"2021/04/01 00:00:00",36,2
6959029419,57943045,"2021/07/01 00:00:00",36,2
4932314037,57943045,"2021/12/01 00:00:00",36,2
8089356812,57943045,"2021/09/01 00:00:00",36,2
6983291420,57943045,"2021/10/01 00:00:00",36,2
8140514648,57943045,"2021/04/01 00:00:00",36,2
8033521066,57943045,"2021/11/01 00:00:00",36,2
8098559093,57943045,"2021/06/01 00:00:00",36,2
6543745107,57943045,"2021/07/01 00:00:00",36,2
6801059936,57943045,"2021/04/01 00:00:00",36,2
8192703039,57943045,"2021/06/01 00:00:00",36,2
7990085714,57943045,"2021/11/01 00:00:00",36,2
6087870949,57943045,"2021/12/01 00:00:00",36,2
7977764838,57943045,"2021/06/01 00:00:00",36,2
8211121621,57943045,"2021/07/01 00:00:00",36,2
7292846568,57943045,"2021/10/01 00:00:00",36,2
8105107458,57943045,"2021/11/01 00:00:00",36,2
8259619788,57943045,"2021/06/01 00:00:00",36,2
7902476205,57943045,"2021/07/01 00:00:00",36,2
6713684111,57943045,"2021/09/01 00:00:00",36,2
8192190487,57943045,"2021/10/01 00:00:00",36,2
4969565052,57943045,"2021/11/01 00:00:00",36,2
8037817175,57943045,"2021/11/01 00:00:00",36,2
7740948363,57943045,"2021/01/01 00:00:00",36,2
7906366669,57943045,"2021/02/01 00:00:00",36,2
7953160795,57943045,"2021/04/01 00:00:00",36,2
8252633309,57943045,"2021/05/01 00:00:00",36,2
8066089521,57943045,"2021/06/01 00:00:00",36,2
8090874799,57943045,"2021/02/01 00:00:00",36,2
8255570059,57943045,"2021/09/01 00:00:00",36,2
6867644458,57943045,"2021/04/01 00:00:00",36,2
8167423682,57943045,"2021/11/01 00:00:00",36,2
8108902008,57943045,"2021/01/01 00:00:00",36,2
7917307430,57943045,"2021/02/01 00:00:00",36,2
8052453561,57943045,"2021/03/01 00:00:00",36,2
8041706440,57943045,"2021/07/01 00:00:00",36,2
4042389165,57943045,"2021/08/01 00:00:00",36,2
8055773264,57943045,"2021/12/01 00:00:00",36,2
8124558825,57943045,"2021/02/01 00:00:00",36,2
7453864424,57943045,"2021/11/01 00:00:00",36,2
6320046100,57943045,"2021/11/01 00:00:00",36,2
8234476738,57943045,"2021/04/01 00:00:00",36,2
7911406103,57943045,"2021/05/01 00:00:00",36,2
6842770059,57943045,"2021/01/01 00:00:00",36,2
8193262828,57943045,"2021/03/01 00:00:00",36,2
8148249566,57943045,"2021/05/01 00:00:00",36,2
6929776527,57943045,"2021/06/01 00:00:00",36,2
7482629858,57943045,"2021/08/01 00:00:00",36,2
8255581058,57943045,"2021/10/01 00:00:00",36,2
6027197179,57943045,"2021/12/01 00:00:00",36,2
8009657008,57943045,"2021/02/01 00:00:00",36,2
8117932424,57943045,"2021/10/01 00:00:00",36,2
7809425879,57943045,"2021/11/01 00:00:00",36,2
6105572012,57943045,"2021/05/01 00:00:00",36,2
7596622920,57943045,"2021/07/01 00:00:00",36,2
8019510248,57943045,"2021/02/01 00:00:00",36,2
8269949245,57943045,"2021/05/01 00:00:00",36,2
7062950367,57943045,"2021/04/01 00:00:00",36,2
7010674036,57943045,"2021/06/01 00:00:00",36,2
8158546688,57943045,"2021/10/01 00:00:00",36,2
8118323801,57943045,"2021/12/01 00:00:00",36,2
2907333202,57943045,"2021/03/01 00:00:00",36,2
8031049686,57943045,"2021/02/01 00:00:00",36,2
6143454749,57943045,"2021/06/01 00:00:00",36,2
8200075535,57943045,"2021/10/01 00:00:00",36,2
8052366582,57943045,"2021/01/01 00:00:00",36,2
8240196559,57943045,"2021/06/01 00:00:00",36,2
8142436646,57943045,"2021/07/01 00:00:00",36,2
8037573385,57943045,"2021/01/01 00:00:00",36,2
6215669593,57943045,"2021/07/01 00:00:00",36,2
8186873724,57943045,"2021/10/01 00:00:00",36,2
8215702796,57943045,"2021/06/01 00:00:00",36,2
7833865015,57943045,"2021/07/01 00:00:00",36,2
6090638212,57943045,"2021/08/01 00:00:00",36,2
6704535303,57943045,"2021/09/01 00:00:00",36,2
8073332038,57963094,"2021/07/01 00:00:00",36,2
7881521987,57943045,"2021/02/01 00:00:00",36,2
6248474193,57943045,"2021/07/01 00:00:00",36,2
7036599725,57943045,"2021/09/01 00:00:00",36,2
8174832597,57943045,"2021/12/01 00:00:00",36,2
7497658970,57943045,"2021/07/01 00:00:00",36,2
8135096924,57943045,"2021/12/01 00:00:00",36,2
8016072313,57943045,"2021/02/01 00:00:00",36,2
8089356812,57943045,"2021/03/01 00:00:00",36,2
7711838975,57943045,"2021/09/01 00:00:00",36,2
8263144819,57943045,"2021/11/01 00:00:00",36,2
6993142214,57943045,"2021/06/01 00:00:00",36,2
6832205589,57943045,"2021/11/01 00:00:00",36,2
7816486581,57943045,"2021/01/01 00:00:00",36,2
6218046989,57943045,"2021/04/01 00:00:00",36,2
3672380847,57943045,"2021/05/01 00:00:00",36,2
7693275988,57943045,"2021/08/01 00:00:00",36,2
7960958107,57943045,"2021/09/01 00:00:00",36,2
6629331289,57943045,"2021/10/01 00:00:00",36,2
8261784206,57943045,"2021/11/01 00:00:00",36,2
8240160548,57943045,"2021/05/01 00:00:00",36,2
7841885843,57943045,"2021/09/01 00:00:00",36,2
7426847437,57943045,"2021/10/01 00:00:00",36,2
7954162719,57943045,"2021/11/01 00:00:00",36,2
8037799141,57943045,"2021/02/01 00:00:00",36,2
5254367921,57943045,"2021/03/01 00:00:00",36,2
8240382269,57943045,"2021/01/01 00:00:00",36,2
7972627607,57943045,"2021/06/01 00:00:00",36,2
7907034012,57943045,"2021/11/01 00:00:00",36,2
7092096436,57943045,"2021/03/01 00:00:00",36,2
6871064587,57943045,"2021/07/01 00:00:00",36,2
8154642101,57943045,"2021/11/01 00:00:00",36,2
8147970119,57943045,"2021/02/01 00:00:00",36,2
6642001070,57943045,"2021/03/01 00:00:00",36,2
8232194418,57943045,"2021/06/01 00:00:00",36,2
8203685090,57943045,"2021/08/01 00:00:00",36,2
8236886298,57943045,"2021/10/01 00:00:00",36,2
7744603557,57943045,"2021/11/01 00:00:00",36,6
8271591609,57943045,"2021/05/01 00:00:00",36,2
8157071156,57943045,"2021/03/01 00:00:00",36,2
8176880167,57943045,"2021/02/01 00:00:00",36,2
7227920696,57943045,"2021/03/01 00:00:00",36,2
8154364034,57943045,"2021/06/01 00:00:00",36,2
8037806865,57943045,"2021/12/01 00:00:00",36,2
8171747606,57943045,"2021/02/01 00:00:00",36,2
8116314586,57943045,"2021/01/01 00:00:00",36,2
8246721021,57943045,"2021/02/01 00:00:00",36,2
7983221983,57943045,"2021/02/01 00:00:00",36,2
8060894243,57943045,"2021/04/01 00:00:00",36,2
7634865717,57943045,"2021/07/01 00:00:00",36,2
7098322097,57943045,"2021/09/01 00:00:00",36,2
3054105808,57943045,"2021/11/01 00:00:00",36,2
8201740521,57943045,"2021/12/01 00:00:00",36,2
8230544156,57943045,"2021/11/01 00:00:00",36,2
8037899235,57943045,"2021/01/01 00:00:00",36,2
8102691127,57943045,"2021/03/01 00:00:00",36,2
8139553497,57943045,"2021/07/01 00:00:00",36,2
8258831182,57943045,"2021/09/01 00:00:00",36,2
6520521992,57943045,"2021/12/01 00:00:00",36,2
8226608817,57943045,"2021/03/01 00:00:00",36,2
8066579406,57943045,"2021/04/01 00:00:00",36,2
8008693730,57943045,"2021/05/01 00:00:00",36,2
7989533886,57943045,"2021/06/01 00:00:00",36,2
8158078818,57943045,"2021/09/01 00:00:00",36,2
8019109436,57943045,"2021/08/01 00:00:00",36,2
8272444930,57943045,"2021/09/01 00:00:00",36,2
7941459690,57943045,"2021/04/01 00:00:00",36,2
8204720648,57943045,"2021/02/01 00:00:00",36,2
7951106265,57943045,"2021/04/01 00:00:00",36,2
7831993133,57943045,"2021/05/01 00:00:00",36,2
6221570153,57943045,"2021/08/01 00:00:00",36,2
8120015161,57943045,"2021/10/01 00:00:00",36,2
8249498847,57943045,"2021/12/01 00:00:00",36,2
6146014657,57943045,"2021/02/01 00:00:00",36,2
8177927431,57943045,"2021/06/01 00:00:00",36,2
8075775115,57943045,"2021/05/01 00:00:00",36,2
7303459752,57943045,"2021/05/01 00:00:00",36,2
8147217935,57943045,"2021/09/01 00:00:00",36,2
8218922929,57943045,"2021/07/01 00:00:00",36,2
8154781099,57943045,"2021/07/01 00:00:00",36,2
8196135296,57943045,"2021/09/01 00:00:00",36,6
7714406003,57943045,"2021/12/01 00:00:00",36,2
8251982480,57943045,"2021/01/01 00:00:00",36,2
8077717257,57943045,"2021/06/01 00:00:00",36,2
6622693612,57943045,"2021/09/01 00:00:00",36,2
7882925990,57943045,"2021/10/01 00:00:00",36,2
7980583203,57943045,"2021/04/01 00:00:00",36,2
8102072614,57943045,"2021/03/01 00:00:00",36,2
7659937962,57943045,"2021/07/01 00:00:00",36,2
7596622920,57943045,"2021/01/01 00:00:00",36,2
6490480746,57943045,"2021/08/01 00:00:00",36,2
8252508912,57943045,"2021/10/01 00:00:00",36,2
6311747109,57943045,"2021/12/01 00:00:00",36,2
3721769341,57943045,"2021/07/01 00:00:00",36,2
7911760883,57943045,"2021/01/01 00:00:00",36,2
8262432386,57943045,"2021/03/01 00:00:00",36,2
8016072313,57943045,"2021/05/01 00:00:00",36,2
7164801975,57943045,"2021/08/01 00:00:00",36,2
7633451191,57943045,"2021/09/01 00:00:00",36,2
8190527073,57943045,"2021/07/01 00:00:00",36,2
7569255686,57943045,"2021/03/01 00:00:00",36,2
7280986106,57943045,"2021/06/01 00:00:00",36,2
6084111604,57943045,"2021/08/01 00:00:00",36,2
8048051697,57943045,"2021/02/01 00:00:00",36,2
8035345679,57943045,"2021/08/01 00:00:00",36,2
8254229030,57943045,"2021/10/01 00:00:00",36,2
7781301817,57943045,"2021/05/01 00:00:00",36,2
6342740076,57943045,"2021/11/01 00:00:00",36,2
8247418862,57943045,"2021/10/01 00:00:00",36,2
8111855772,57943045,"2021/02/01 00:00:00",36,2
8009990683,57943045,"2021/04/01 00:00:00",36,2
8240445535,57943045,"2021/04/01 00:00:00",36,6
8266105974,57943045,"2021/11/01 00:00:00",36,2
8234245189,57943045,"2021/02/01 00:00:00",36,2
8037589499,57943045,"2021/04/01 00:00:00",36,2
8221951687,57943045,"2021/08/01 00:00:00",36,2
7332028616,57943045,"2021/11/01 00:00:00",36,2
8251557813,57943045,"2021/03/01 00:00:00",36,2
7840253434,57943045,"2021/04/01 00:00:00",36,2
8142959786,57943045,"2021/05/01 00:00:00",36,2
8173847224,57943045,"2021/07/01 00:00:00",36,2
8261949559,57943045,"2021/08/01 00:00:00",36,2
6598031532,57943045,"2021/09/01 00:00:00",36,2
6563111722,57943045,"2021/02/01 00:00:00",36,2
7160665083,57943045,"2021/04/01 00:00:00",36,2
8165140869,57943045,"2021/06/01 00:00:00",36,2
8128712641,57943045,"2021/11/01 00:00:00",36,2
4170658985,57954480,"2021/07/01 00:00:00",36,60
7991220768,57943045,"2021/02/01 00:00:00",36,2
7967208128,57943045,"2021/08/01 00:00:00",36,2
8198162801,57943045,"2021/06/01 00:00:00",36,2
7998361076,57943045,"2021/11/01 00:00:00",36,2
7697178731,57943045,"2021/09/01 00:00:00",36,2
8068486849,57943045,"2021/02/01 00:00:00",36,2
8153512112,57943045,"2021/05/01 00:00:00",36,2
7900354502,57943045,"2021/12/01 00:00:00",36,2
8041930154,57943045,"2021/03/01 00:00:00",36,2
7914442159,57943045,"2021/07/01 00:00:00",36,2
8190181426,57943045,"2021/08/01 00:00:00",36,2
8052280333,57943045,"2021/05/01 00:00:00",36,2
6926528409,57943045,"2021/07/01 00:00:00",36,2
8239166373,57943045,"2021/09/01 00:00:00",36,2
8088553279,57943045,"2021/10/01 00:00:00",36,2
7990928506,57943045,"2021/06/01 00:00:00",36,2
7168246757,57943045,"2021/04/01 00:00:00",36,2
8174141515,57943045,"2021/06/01 00:00:00",36,2
7496938398,57943045,"2021/04/01 00:00:00",36,2
6973726196,57943045,"2021/10/01 00:00:00",36,2
8237482170,57943045,"2021/04/01 00:00:00",36,2
6932108606,57943045,"2021/06/01 00:00:00",36,2
8102472208,57943045,"2021/12/01 00:00:00",36,2
8090556172,57943045,"2021/08/01 00:00:00",36,2
8147767758,57943045,"2021/03/01 00:00:00",36,2
7759580034,57943045,"2021/04/01 00:00:00",36,2
7726519410,57943045,"2021/05/01 00:00:00",36,2
8139332852,57946561,"2021/02/01 00:00:00",36,200
8271320843,57953901,"2021/05/01 00:00:00",36,200
8069637700,57943045,"2021/02/01 00:00:00",36,2
8001068571,57943045,"2021/04/01 00:00:00",36,2
8056917860,57943045,"2021/07/01 00:00:00",36,2
8089356812,57943045,"2021/12/01 00:00:00",36,2
8031049686,57943045,"2021/06/01 00:00:00",36,2
7374000878,57943045,"2021/06/01 00:00:00",36,2
8238423381,57943045,"2021/08/01 00:00:00",36,2
8192371282,57943045,"2021/09/01 00:00:00",36,2
6181012816,57943045,"2021/03/01 00:00:00",36,2
8223539293,57943045,"2021/04/01 00:00:00",36,2
8268013904,57943045,"2021/10/01 00:00:00",36,2
8201237320,57943045,"2021/11/01 00:00:00",36,2
8204720648,57943045,"2021/09/01 00:00:00",36,2
7876582339,57943045,"2021/03/01 00:00:00",36,2
6445550907,57943045,"2021/04/01 00:00:00",36,2
8099703155,57943045,"2021/06/01 00:00:00",36,2
7816900174,57943045,"2021/09/01 00:00:00",36,2
6500998087,57943045,"2021/10/01 00:00:00",36,2
8150926643,57943045,"2021/11/01 00:00:00",36,2
8216637268,57943045,"2021/04/01 00:00:00",36,2
6125476894,57943045,"2021/05/01 00:00:00",36,2
8252192738,57943045,"2021/06/01 00:00:00",36,2
8266763949,57943045,"2021/09/01 00:00:00",36,2
8179285734,57943045,"2021/11/01 00:00:00",36,2
8145479327,57943045,"2021/11/01 00:00:00",36,2
8230767753,57943045,"2021/06/01 00:00:00",36,2
7531352663,57943045,"2021/12/01 00:00:00",36,2
7759580034,57943045,"2021/02/01 00:00:00",36,2
7700102396,57943045,"2021/05/01 00:00:00",36,2
7370730743,57943045,"2021/08/01 00:00:00",36,2
8182498285,57943045,"2021/03/01 00:00:00",36,2
8224892271,57943045,"2021/05/01 00:00:00",36,2
7798928782,57943045,"2021/07/01 00:00:00",36,2
8209714838,57943045,"2021/09/01 00:00:00",36,2
6717183225,57943045,"2021/10/01 00:00:00",36,2
7970918479,57947540,"2021/03/01 00:00:00",36,120
8160299414,57943045,"2021/08/01 00:00:00",36,2
8216653558,57943045,"2021/09/01 00:00:00",36,2
7229219438,57943045,"2021/01/01 00:00:00",36,2
8037821776,57943045,"2021/08/01 00:00:00",36,2
7727530131,57943045,"2021/01/01 00:00:00",36,2
8258937466,57943045,"2021/03/01 00:00:00",36,2
8257588050,57943045,"2021/04/01 00:00:00",36,2
6180752556,57943045,"2021/05/01 00:00:00",36,2
8158780917,57943045,"2021/01/01 00:00:00",36,2
8233728630,57943045,"2021/02/01 00:00:00",36,2
7946582077,57943045,"2021/07/01 00:00:00",36,2
7914759142,57943045,"2021/08/01 00:00:00",36,2
7353176771,57943045,"2021/05/01 00:00:00",36,2
8094984121,57943045,"2021/01/01 00:00:00",36,2
8170131979,57943045,"2021/01/01 00:00:00",36,2
6926019381,57943045,"2021/02/01 00:00:00",36,2
8048364534,57943045,"2021/02/01 00:00:00",36,2
8245478099,57943045,"2021/04/01 00:00:00",36,2
8094911168,57943045,"2021/06/01 00:00:00",36,2
7924810937,57943045,"2021/09/01 00:00:00",36,2
8016698723,57943045,"2021/04/01 00:00:00",36,2
8157419164,57943045,"2021/02/01 00:00:00",36,2
6252939800,57943045,"2021/04/01 00:00:00",36,2
7797340963,57943045,"2021/07/01 00:00:00",36,2
7435544833,57943045,"2021/10/01 00:00:00",36,2
8266137828,57943045,"2021/12/01 00:00:00",36,2
8077352103,57943045,"2021/07/01 00:00:00",36,2
8010619337,57943045,"2021/11/01 00:00:00",36,2
6827519793,57943045,"2021/01/01 00:00:00",36,2
8006589609,57943045,"2021/02/01 00:00:00",36,2
6166654414,57943045,"2021/04/01 00:00:00",36,2
8194976776,57943045,"2021/10/01 00:00:00",36,2
8072766499,57943045,"2021/12/01 00:00:00",36,2
8154267654,57943045,"2021/02/01 00:00:00",36,2
6361508398,57943045,"2021/03/01 00:00:00",36,2
6562372749,57943045,"2021/08/01 00:00:00",36,2
8157976000,57943045,"2021/09/01 00:00:00",36,2
8017202187,57943045,"2021/11/01 00:00:00",36,2
8218978889,57943045,"2021/08/01 00:00:00",36,2
6721648757,57943045,"2021/03/01 00:00:00",36,2
8189438820,57943045,"2021/05/01 00:00:00",36,2
8084408694,57943045,"2021/02/01 00:00:00",36,2
8183145562,57943045,"2021/10/01 00:00:00",36,2
2984168981,57943045,"2021/11/01 00:00:00",36,2
2529793637,57943045,"2021/10/01 00:00:00",36,2
8066579406,57943045,"2021/02/01 00:00:00",36,2
8031804795,57943045,"2021/04/01 00:00:00",36,2
8208041699,57943045,"2021/09/01 00:00:00",36,2
7957210720,57943045,"2021/11/01 00:00:00",36,2
6955094090,57943045,"2021/03/01 00:00:00",36,2
7849035006,57943045,"2021/07/01 00:00:00",36,2
7846184974,57943045,"2021/11/01 00:00:00",36,2
8149657046,57943045,"2021/05/01 00:00:00",36,2
8158078818,57943045,"2021/08/01 00:00:00",36,2
8037770503,57943045,"2021/09/01 00:00:00",36,2
7711838975,57943045,"2021/07/01 00:00:00",36,2
4150418599,57943045,"2021/08/01 00:00:00",36,2
6197435590,57943045,"2021/11/01 00:00:00",36,2
8013968469,57943045,"2021/05/01 00:00:00",36,2
8037630767,57943045,"2021/10/01 00:00:00",36,2
8113395502,57943045,"2021/02/01 00:00:00",36,2
7978128581,57943045,"2021/04/01 00:00:00",36,2
8245548079,57943045,"2021/07/01 00:00:00",36,2
8053587257,57943045,"2021/08/01 00:00:00",36,2
7566615239,57943045,"2021/04/01 00:00:00",36,2
6735189347,57943045,"2021/06/01 00:00:00",36,2
8256669728,57943045,"2021/09/01 00:00:00",36,2
7419367222,57943045,"2021/10/01 00:00:00",36,2
7936692185,57943045,"2021/11/01 00:00:00",36,2
8167431961,57943045,"2021/03/01 00:00:00",36,2
8006628216,57943045,"2021/08/01 00:00:00",36,2
8106049150,57943045,"2021/09/01 00:00:00",36,2
8066663281,57943045,"2021/10/01 00:00:00",36,2
8042623608,57943045,"2021/03/01 00:00:00",36,2
8142670156,57943045,"2021/12/01 00:00:00",36,2
7566232734,57943045,"2021/01/01 00:00:00",36,2
7895782225,57943045,"2021/02/01 00:00:00",36,2
6658481908,57943045,"2021/03/01 00:00:00",36,2
8252036244,57943045,"2021/04/01 00:00:00",36,2
7898888161,57943045,"2021/05/01 00:00:00",36,2
7907399222,57943045,"2021/07/01 00:00:00",36,6
5738249995,57943045,"2021/09/01 00:00:00",36,2
8102511803,57943045,"2021/06/01 00:00:00",36,2
8227171045,57943045,"2021/09/01 00:00:00",36,2
8265687573,57943045,"2021/06/01 00:00:00",36,2
8008986059,57943045,"2021/08/01 00:00:00",36,2
7770236553,57943045,"2021/01/01 00:00:00",36,2
8164820946,57943045,"2021/02/01 00:00:00",36,2
8116698640,57943045,"2021/04/01 00:00:00",36,2
8249240831,57943045,"2021/12/01 00:00:00",36,2
7961743184,57943045,"2021/06/01 00:00:00",36,2
8031266904,57943045,"2021/11/01 00:00:00",36,2
8212100359,57943045,"2021/12/01 00:00:00",36,2
7614022602,57943045,"2021/04/01 00:00:00",36,2
8024333326,57943045,"2021/07/01 00:00:00",36,2
7659937962,57943045,"2021/08/01 00:00:00",36,2
6948507782,57943045,"2021/11/01 00:00:00",36,2
8134389564,57943045,"2021/12/01 00:00:00",36,2
3530522186,57943045,"2021/07/01 00:00:00",36,2
7764432669,57943045,"2021/06/01 00:00:00",36,2
6917468999,57943045,"2021/08/01 00:00:00",36,2
7531703145,57943045,"2021/12/01 00:00:00",36,2
5993128741,57943045,"2021/08/01 00:00:00",36,2
8204167806,57943045,"2021/02/01 00:00:00",36,2
8019728610,57943045,"2021/09/01 00:00:00",36,2
8201657531,57943045,"2021/01/01 00:00:00",36,2
8012547502,57943045,"2021/11/01 00:00:00",36,2
4024044080,57963094,"2021/07/01 00:00:00",36,2
6969191707,57943045,"2021/11/01 00:00:00",36,2
8189339390,57943045,"2021/12/01 00:00:00",36,2
8222296581,57943045,"2021/04/01 00:00:00",36,2
6337538318,57943045,"2021/08/01 00:00:00",36,2
8041787500,57943045,"2021/01/01 00:00:00",36,2
8176880167,57943045,"2021/04/01 00:00:00",36,2
7982342665,57943045,"2021/05/01 00:00:00",36,2
8214561292,57943045,"2021/09/01 00:00:00",36,2
8055985449,57943045,"2021/10/01 00:00:00",36,2
8201585344,57943045,"2021/12/01 00:00:00",36,2
7272104390,57943045,"2021/01/01 00:00:00",36,2
7965780317,57943045,"2021/04/01 00:00:00",36,2
7460883012,57943045,"2021/05/01 00:00:00",36,2
8088401893,57943045,"2021/08/01 00:00:00",36,2
8116314586,57943045,"2021/05/01 00:00:00",36,2
8267661268,57943045,"2021/07/01 00:00:00",36,2
7037851062,57943045,"2021/09/01 00:00:00",36,2
7221202779,57943045,"2021/12/01 00:00:00",36,2
8218728085,57943045,"2021/03/01 00:00:00",36,2
6429450813,57943045,"2021/10/01 00:00:00",36,2
8239145542,57943045,"2021/11/01 00:00:00",36,2
7932677583,57943045,"2021/04/01 00:00:00",36,2
8200075535,57943045,"2021/05/01 00:00:00",36,2
7803397725,57943045,"2021/06/01 00:00:00",36,2
8196135296,57943045,"2021/08/01 00:00:00",36,2
5199017019,57943045,"2021/12/01 00:00:00",36,2
6685490246,57943045,"2021/01/01 00:00:00",36,2
8102929402,57943045,"2021/08/01 00:00:00",36,2
6231171333,57943045,"2021/05/01 00:00:00",36,2
8138954325,57943045,"2021/11/01 00:00:00",36,2
8202180890,57943045,"2021/02/01 00:00:00",36,2
7954127110,57943045,"2021/03/01 00:00:00",36,2
8040790163,57943045,"2021/04/01 00:00:00",36,2
6440115482,57943045,"2021/05/01 00:00:00",36,2
8019603488,57943045,"2021/11/01 00:00:00",36,2
8102362589,57943045,"2021/12/01 00:00:00",36,2
1810982857,57943045,"2021/01/01 00:00:00",36,2
8221790171,57943045,"2021/10/01 00:00:00",36,2
2399559067,57943045,"2021/01/01 00:00:00",36,2
8239632957,57943045,"2021/02/01 00:00:00",36,2
8197031896,57943045,"2021/07/01 00:00:00",36,2
7974350406,57943045,"2021/10/01 00:00:00",36,2
6490480746,57943045,"2021/12/01 00:00:00",36,2
7946582077,57943045,"2021/02/01 00:00:00",36,2
8090755065,57943045,"2021/03/01 00:00:00",36,2
7037518319,57943045,"2021/05/01 00:00:00",36,2
8239773513,57943045,"2021/07/01 00:00:00",36,2
7449670217,57943045,"2021/06/01 00:00:00",36,2
8189943901,57943045,"2021/09/01 00:00:00",36,2
7531612350,57943045,"2021/10/01 00:00:00",36,2
8093326859,57943045,"2021/12/01 00:00:00",36,2
7771139094,57943045,"2021/01/01 00:00:00",36,2
8225504129,57943045,"2021/04/01 00:00:00",36,2
8061372292,57943045,"2021/09/01 00:00:00",36,2
6612717298,57943045,"2021/10/01 00:00:00",36,2
7827432228,57943045,"2021/03/01 00:00:00",36,2
7210723799,57943045,"2021/04/01 00:00:00",36,2
7896681926,57943045,"2021/07/01 00:00:00",36,2
7559981623,57943045,"2021/09/01 00:00:00",36,2
8020334387,57943045,"2021/11/01 00:00:00",36,2
8092079541,57943045,"2021/02/01 00:00:00",36,2
7964538128,57943045,"2021/05/01 00:00:00",36,2
7760979837,57943045,"2021/06/01 00:00:00",36,2
7876582339,57943045,"2021/07/01 00:00:00",36,2
8215941641,57943045,"2021/08/01 00:00:00",36,2
8076967766,57943045,"2021/11/01 00:00:00",36,2
6133681989,57943045,"2021/12/01 00:00:00",36,2
8064949802,57943045,"2021/04/01 00:00:00",36,2
8055046014,57943045,"2021/04/01 00:00:00",36,2
8220802453,57943045,"2021/12/01 00:00:00",36,2
3557364341,57943045,"2021/04/01 00:00:00",36,2
8027654489,57943045,"2021/04/01 00:00:00",36,2
8259556056,57943045,"2021/05/01 00:00:00",36,2
1940782923,57943045,"2021/02/01 00:00:00",36,2
8041706440,57943045,"2021/03/01 00:00:00",36,2
6863321599,57943045,"2021/12/01 00:00:00",36,2
8094703222,57943045,"2021/02/01 00:00:00",36,2
7977380942,57943045,"2021/03/01 00:00:00",36,2
8209228641,57943045,"2021/05/01 00:00:00",36,2
8231851968,57943045,"2021/10/01 00:00:00",36,2
8074692475,57943045,"2021/12/01 00:00:00",36,2
7995236693,57943045,"2021/05/01 00:00:00",36,2
8147227070,57943045,"2021/07/01 00:00:00",36,2
6526071297,57943045,"2021/06/01 00:00:00",36,2
8209214625,57943045,"2021/07/01 00:00:00",36,2
8225998438,57943045,"2021/09/01 00:00:00",36,2
6659035750,57943045,"2021/01/01 00:00:00",36,2
7848335705,57943045,"2021/06/01 00:00:00",36,2
8255297316,57943045,"2021/11/01 00:00:00",36,2
8253404467,57943045,"2021/10/01 00:00:00",36,2
8151450682,57943045,"2021/12/01 00:00:00",36,2
7980867804,57943045,"2021/04/01 00:00:00",36,2
5738249995,57943045,"2021/03/01 00:00:00",36,2
7879261949,57943045,"2021/07/01 00:00:00",36,2
7848384796,57943045,"2021/08/01 00:00:00",36,2
7037541006,57943045,"2021/09/01 00:00:00",36,2
8180109749,57943045,"2021/10/01 00:00:00",36,2
7907034012,57943045,"2021/05/01 00:00:00",36,2
8225076077,57943045,"2021/03/01 00:00:00",36,2
8118454429,57943045,"2021/09/01 00:00:00",36,2
8194319994,57943045,"2021/10/01 00:00:00",36,2
7824842051,57943045,"2021/03/01 00:00:00",36,2
6492858938,57943045,"2021/11/01 00:00:00",36,2
7313212813,57943045,"2021/07/01 00:00:00",36,2
8208778840,57943045,"2021/10/01 00:00:00",36,2
8004175749,57943045,"2021/03/01 00:00:00",36,2
7974350406,57943045,"2021/06/01 00:00:00",36,2
7788150108,57943045,"2021/07/01 00:00:00",36,2
7963549854,57943045,"2021/11/01 00:00:00",36,2
7974599792,57943045,"2021/12/01 00:00:00",36,2
7849208318,57943045,"2021/08/01 00:00:00",36,2
8259182217,57943045,"2021/12/01 00:00:00",36,2
8249650574,57943045,"2021/02/01 00:00:00",36,2
7990085714,57943045,"2021/03/01 00:00:00",36,2
8012021270,57943045,"2021/04/01 00:00:00",36,2
8196380015,57943045,"2021/10/01 00:00:00",36,2
8220912117,57943045,"2021/01/01 00:00:00",36,2
7815789670,57943045,"2021/03/01 00:00:00",36,2
8249544627,57943045,"2021/04/01 00:00:00",36,2
6671316275,57943045,"2021/07/01 00:00:00",36,2
8068486849,57943045,"2021/08/01 00:00:00",36,2
8164684592,57943045,"2021/09/01 00:00:00",36,2
8133928982,57943045,"2021/02/01 00:00:00",36,2
8164758444,57943045,"2021/03/01 00:00:00",36,2
8018972905,57943045,"2021/12/01 00:00:00",36,2
6273602819,57943045,"2021/03/01 00:00:00",36,2
8006450576,57943045,"2021/08/01 00:00:00",36,2
8263374231,57943045,"2021/09/01 00:00:00",36,2
6761685306,57943045,"2021/08/01 00:00:00",36,2
